Show. Muito bom. Melhor jogo do gênero para celular. Parabéns.;pos
O jogo e otimo mas e um pouco dificio de se concentrar;pos
Muito bom Muito bom mesmo, consegui jogar de boa sem multitouch, pena q é meio caro, mas vale a pena;pos
Muito bom Esse jogo é muito bom é o melhor jogo que eu ja baixei depois do angry birs;pos
Espantoso O jogo esta acima da media com grandes graficos. Para mim o melhor da serie;pos
Ruin Muito ruim nao baixe ou perderá tempo!;neg
PORCARIA Nao preca seu tempo com isso!!!!!! :(;neg
Muito bom! Bem esse comentário é mais pra avisar quem tenha Xperia Neo, provavelmente vai ter de reiniciar o aparelho pro jogo rodar, fora isso ele tá de parabéns! Gráficos muito bons e uma jogabilidade otima, dificil de se ver.;pos
Muito bom... Ótimo jogo, mas poderia ter mais fases pois em 40 minutos ja havia  passado todas as 60 fases;pos
Sensacional! Sem dúvida o melhor jogo de futebol já criado para um smartphone.;pos
Muito bom! Ótimo para aprender!;pos
Otimo excelente divertido Muito viciante bom dificil de pegar nozes coraçoes mas e muito legal divertido;pos
Derp É muito bacano e tem bastantes níveis para quem gostar do gênero;pos
Nao consigo abrir o jogo no meu tablet ..depois do carregamento ele fecha e volta a minha area d trabalho..;neg
Divertido Me faz lembrar o jogo ação & emoção... vale muito a pena...;pos
parabens... mto bom o jogo..;pos
Legal. Bom para passar o tempo;pos
Bons gráficos, jogabilidade e uma interface bastante profissional para jogo de telemóvel. Recomendo.;pos
Nada have!!! Muito ruizinho,desistalei na mesma hora,nada de mais, vc fica ouvindo musica enquanto aparece uns botoes na tela pra vc aperta!!!um lixo,generico muito mal feito do guitariro!!!nao baixem!!!!;neg
Bom d++ Ele  e  um otimo jogp de tatica vcs q gostam de desafios esse daqui e uma boa opçao de jogo tbm e um jogo muito legal recomendo p todos e dou 5 estrelas com muito prazer jogo d++;pos
Otimo jogo Gameloft sempre fazendo os melhores jogos. Muito bom.;pos
Daora Daora;pos
Muito bom! Gostei muito, vai dificultando cada vez mais, parabéns !;pos
Exelente Muito bom, simplesmente viciante.;pos
Walkiria Esse jogo e muito bom;pos
Excelente Cara este jogo vicia pode baixar que vão adorar, maior tensão os bichos quando estão perto pra te pegar.;pos
bom Muito bom, assim lá 930.439.932;pos
bom! Pena que não salva o jogo de onde para, mais assim que eu puder baixo a versão paga. :);pos
jho jho muito bom e facio de stala no galaxy ace;pos
? Muito bom mesmo;pos
Daora Mto bom recomendo;pos
Perfeito,....;pos
Muiito bom  );pos
Viciante Jogo bom de mais, rendimento caiu aos bocados no serviço hahahaha  );pos
D+ É muito bom esse jogo!!! Adoro, fico jogando a tarde inteira!;pos
Vo testa Joguei esse jogo  click jogos achei dahora mais vo ver como eeeeee :D;pos
excelente Muito bom...;pos
Excelente Muito bom o jogo...rodou perfeitamente no meu Galax Sll...recomendo;pos
Dani Melhor jogo do momento;pos
Esse jogo e massa;pos
Esse e o jogo!!! Muito bom cara pode comprar vale apena.;pos
Exelente jogo Para quem gosta de dama   esse e um belo aplicativo adorei;pos
Macacao Muito bom otimo para passar o tempo;pos
Otimo Simples mais bem elaborado;pos
Loko Agilidade , mto bom;pos
Amei O meu já e adulto, muito bom, mas devia poder escolher o nome e Pou;pos
Optimo jogo O melhor dos melhores;pos
Mt bom Grande game recomendo;pos
Estou tentando baixar, deve ser bom igual aos outros...;pos
Muito bom Muito bom mesmo... único porem... necessita de wi-fi.;pos
Muito bom e a um preco bastante equilibrado foi a minha melhor compra no android market relacao preco qualidade.Recomendo!;pos
Perfeito Adorei, instalei varios jogos mas este foi o melhor.;pos
Muito bom Tem jogos bem criativos e viciantes.otimo para passar o tempo.;pos
Xperia pro mk16a ics Esse Jô e bom só poderia ser um pouco mais difícil.;pos
Achei que ia melhorar.. A cada duas atualizações, uma da bug em meu ace e nao funciona;neg
Show Ia ser daora se tivese um pra comsoler xbod ou ps3;pos
muito bom o melhor jogo para passar o tempo;pos
5 estrelas Jogo excelente! Vale a pena baixar!!!;pos
Muito fácil Chato de tão fácil.;neg
Bom Bons recursos;pos
Ótimo Mas não vai ganhar 5 estrelas porque toda vez que vai iniciar, pede WiFi pra baixar uns arquivos. Samsung Galaxy SII Cyanogenmod 7.1;pos
Savio Muito bom !!!!!!!!!!;pos
Bugado Não sei se foi apenas em meu aparelho, mas o joho está bastante bugado, sem falar nas mínimas interações com o jogo...;neg
Bom To baixando aki mas já joguei . E um ótimo jogo;pos
Galaxy s3 Nossa muito perfeito,graficos excelentes;pos
Muito bom Depois do 3 esse é o melhor;pos
Bom Bom jogo passatempo joia;pos
Adorei. Este jogo;pos
Karina Agora pra pegar as coisas pra vender ta uma merda muito lento cheio de bug.. Antigamente tava bem melhor por isso mudei a minha estrala  Se melhorar eu coloco 5 novamente;neg
Muito bom e totalmente grátis Otimo jogo, com diversas opções de fases e de verdade nso e necessário pagar nada ou instalar algo para avancar no jogo.;pos
Sensacional Jogo muito divertido e sem falar que roda liso liso no meu Galaxy Note. Por ser um jogo gratuito ele é sensacional....;pos
Excelente Jogo muito legal;pos
O melho  jogo que eu ja jogei;pos
Desenvolvedores de bosta. Funcionava normalmente no atrix, mas agora comprei um S3 e esse jogo não funciona mais.;neg
littles pet shop esse tipo de jogo  e muito legal esse tipo de jogo e irrado eu adoro pets .. eu amo nesse jogo ... omeu pai conproou o tablet para ele e eu nao largo o tablet ...;pos
Marizinha Horrivel trava toda hora!! Samsung galyx Tab 10.0;neg
Show Muito bom, pelo menos no meu defy+;pos
Mt bom Vale a pena.. virou meu jogo preferido.. mesmo pq são varios dentro de um só ..;pos
otimo sei q ainda vai melhorar, mais ja é otimo bem proximo ao q deve ser...;pos
Trava toda hora Jogo até legal, mas trava toda hora qdo vc morre.;neg
Percimo Nao baixem vai travar no seu celular;neg
Show de bola Esse jogo é irado galera, rodou bem no galaxy 5.;pos
veronica tablet Muito bom e tem um grafica otimo;pos
demais Amei  Amei  ainda to na fase 10;pos
carlos Muito loko esse jogo;pos
Divertimento garantido Para que gosta desse tipo de jogo será diversão para horas e horas, ou até abacar a bateria rs.;pos
Isso e uma bosta... gastei mais de horas pra baixa essa merda... e ate agora nao consegui.;neg
Daora.. Ér bom..;pos
Roberta É orrivel,ñ recomendo.;neg
Baixem muito legal Defy;pos
Muito bom! Cara, a Rovio realmente se superou com esse jogo, está o máximo.;pos
Tranca demais Alem disso os saves nao fazem o loading, estava metade do jogo e perdi tudo. NÃO comprem.;neg
Minhas escolhas Bom esse jogo ate que e legal!;pos
Excelente E muito legal muito massa.;pos
Apos atualizacao nao funciona Nao funciona apos a atualizacao no  s2;neg
Muito bom! Roda muito bem no xperia play! Show de bola.;pos
Bom jogo Chega de rabiscar as ultimas folhas do caderno.;pos
Mt divertido!!!;pos
Caralho vei  o jogo e muito bom;pos
Muito bom Vale muito a pena!;pos
Andre Grande jogo, vale bem o dinheiro.. Recomendo vivamente..;pos
Porcaria Nao baixem;neg
Irado Mt bom esse jogo como o pessoal diz «viciante»;pos
Muito bom! Muito bom mesmo!Viciei no jogo!;pos
Gostei muito!!  ) Para passar o tempo eh otimooh >_<;pos
Irado Caraca maluco sao muitos jogos;pos
Adorei Meus pontos não saem de 100567;pos
Legal Gostei jogo viciante;pos
Otimo!! Muito bom mesmo , otimo!!;pos
Muito criativo. Excelente jogo! Muito bom mesmo.;pos
Leandro E muito louco d hora;pos
Um dos melhores Cada vez mais desafiador. Roda muito bem em todos os meus dispositivos.;pos
Mto bom Mto bom viciante;pos
Ruim Nao consigo unir as paredes.;neg
Muito show E maneiro o aplicativo zoei d+ meu pai fiquei embreagem kkkk;pos
Horivel Nao e compativel com o meu celular horivel;neg
Gostei, otimo pra passar o TEMPO!!;pos
Samsung galxy ace Mt bom esse aplicativo vale a pena add ae no face Leonardo Baldo  );pos
Eirado d+;pos
Muito Bom App otimo, pequenos bugs mais nao atrapalha em nada. Recomendo baixarem. XD;pos
Bom É bom ainda não tenho muita habilidade, mas é um jogo leve recomendo, para quem joga em celular.;pos
Travamento total Ter que desenhar e na hora de enviar aparece tantas propagandas que trava a ponto de ter de reiniciar.. se quiser se divertir com o App que antes era bom pague por ele.. detalhe tem que ter uns amigos pagante tbm. Zero..pra esse App last summer.. Ja foi bom.. agora (...);neg
é bom atualisar seria bom;pos
Galaxy note Muito legal, ótimo passatempo! Recomendo.;pos
Bom Muito bom. Com bons gráficos e boa jogabilidade;pos
Muito bom... Legal, agora é a vez dos porcos agirem, kkkk, podem baixar é muito legal;pos
Excelente Gostei muito do jogo, otimo passatempo;pos
Normal Fraco, sou mais o nfs shift... Esse nem vale a pena comprar;neg
Xoom2 No xoom2 a rotacao nao funciona muito bem, muito bugado.;neg
Top O melhor jogo;pos
Lixo So pega com net...;neg
galaxy y muito legal nao trava e exelente eu recomendo..;pos
Mt maneiro;pos
Nao gostei!! Aqui nao o grafico ficou ruim e um bug na hora de alimentar!!;neg
Nao gostei Tem melhores angry birds esse naogostei muito nao;neg
Adorei Ilumina bastante, muito util em lugares escuros pq nao precisa ficar mexendo no cel pra evitar a proteção de tela ou correr o risco de apertar o q nao deve pra manter o display ativo.;pos
Otimo Song pop melhor jogo;pos
O melhor O melhor jogo que ja baixei no google play nossa,os graficos são exelentes e a jogabilidade também!!!;pos
E++++++++++++++++++ E excelente ess;pos
Jsu Muito bao;pos
Otimo excelente Omelhor do market Eu Nao recomendo Eu obrigo vc baixar O melhor de todos;pos
Jogo muito bom e viciante. Atrix;pos
denys. adorei o jogo... recomendo;pos
Fora do ritmo As notas não combinam com o ritmo da música, muitas vezes são atrasadas. Para quem é músico, só merece uma estrela.;neg
Muito bom! Bem divertido e viciante, vale a pena o download, ainda mais que é grátis!;pos
Destraçao boa...adolo xadrez;pos
Bom Valee a pena pra qm curti jogos de futebol...eh perfeito mesmo muito bom...;pos
Bom passatempo ! Gostei do jogo roda bem no lg optimus , só que pra melhorar o aeroporto tem comprar créditos .;pos
Bacana Gostei muito...  Bem viciante;pos
Legal No tablet roda muito bem!;pos
Xperia U O jogo é ótimo eu recomendo à todos aproveite e divirtam se!!!;pos
Travando e sem resposta do suporte Tá travando sem parar e o suporte nao resolve isso.;neg
Divertido É o jogo que eu mais gosto, até hj não enjoei dele. Vale a pena baixar.;pos
Matheus Esse jogo e show o melhor q ja joguei;pos
Galaxy y Esse jogo e uma merda so  fica travando nao baixem;neg
Muito bom Só não dou 5 estrelas porque as vezes o touch não é muito preciso, mas muito bom o jogo;pos
Samuel Mtooo bomm..adorei jogo...;pos
Thunder Roda bem no galaxy 5.;pos
nao dá no meu tmn smart a7 não da , não é compativel , mas eu quero este jogo !;neg
Legal. Muito bom;pos
Adoro Já era bom! Em português só ficou melhor. Espero que as palavras demorem a se repetir.;pos
Legal Muito bem bolado;pos
Bom pra passar o tempo Pequeno e viciante....;pos
foda vei game maneiro e viciante;pos
João Pita Muito bem, sempre a actualizar com novos níveis!;pos
Excelente Joguinho muito viciante recomendo;pos
Top Com certeza um dos melhores jogos para android, mas tem que ter um celular muito bom para rodar,mas baixem e ótimo;pos
Muito bom, recomendo!;pos
Viciante Bobinho mas viciante, otima distraçao.;pos
Fraco Muito ruim o sistema direcional.;neg
Um dos melhores Atualmente tenho pouca paciencia pra jogar jogos, mas esse eh dificil de parar quando se começa. Viciante, simples e leve. Parabens aos devolupers.;pos
Muito bom O jogo é muito bom eu recomendo.;pos
Perfeito s3 Melhor jogo do Android até agora, não deve nada para os consoles... Roda lindo!;pos
Feliz da vida Amei esse jog;pos
Renan Otimo caralho.;pos
Muito bom 5 star;pos
Galaxy Ace Duos Travando,e sumindo os ícones do game;neg
Galaxy ace Mt zica loko daora e recomendo;pos
Trava no BQ Kepler2 Apos ultima atualizacao no meu BQ Kepler2 continua a falhar no arranque do jogo. Fica com ecra negro e sai.;neg
genesis tab Muito bom,recomendo;pos
Adorei tem varias perguntas PORRETA;pos
Seria perfeito.... Seria perfeito se funciona se,no funfa ta dando erro...;neg
O MELHOR;pos
Mt bom Mt bom o ruim e q em vez em qndo as cartas n obedecem;pos
Muito bom Otimo passatempo pros meus filhos;pos
Mto bon Jogo muito bom para passar o tempo;pos
Otimo App bom , recomendo esse jogo.;pos
Da hora Eu gostei bastante.  Mais tipo neem parece que vs ta jogando sabe? ! Mais er da hora :);pos
Lg p350 Muito bom, um ótimo jogo, recomendo a todos;pos
Legal O jogo e demais;pos
Muito sensivel Vc deixa o celular reto e le vira sozinho no lg pf 350 nem da para começar a jogar;neg
Muito legal recomendo nota 10 esse jogo;pos
Claydir Muito fera esse jogo, so complik um pouco antes d baixar, pq tem q ta num rede wifi, mas fora isso muito show o jg. Tem q ter 10 estrelas pra ele...;pos
Não é brincadeira É a uma bela de uma porcaria;neg
Muito bem elaborado...;pos
Racquel Eu adorei esse jogo,ficou otimo no meu tablet android;pos
Isaque alves E muitoto bom e excelente p/ passar o tempo so brincando.....;pos
muito bom viciante !! muitas fases !!;pos
Muito bom Ainda bem que e gratis.;pos
Nem sequer abriu no meu pascal 2 com android 4.0.3 Deve ser bom como os outros mas enquanto nao corrigirem o bug nao posso dar outra classificacao.;neg
Jogo Bom...;pos
Excelente RPG!!Vale a pena conferir o 1 e o 2 tb!!!;pos
Muito bom Muito bom jogo roda perfeito no meu Sony Ericsson neo  v;pos
Demora carregar;neg
Ótimo Legal demais!;pos
Muito bom Fantastico ... Adorei;pos
Mensagem ja me enxeu Desinstalando este otimo jogo apenas por uma mensagem insuportavel que nao tem como tirar...parabens aos desenvolvedores que ao tentar nos incentivar a jogar acabaram nos irritando com esse aviso imbecil e sem cabimento.;neg
 -) Pode se considerar um bom jogo,simples e com boa jogabilidade;pos
Chato Nossa que besteira so piada sem risada que e chato;neg
Andrezinho Muito bom o jogo dá para distrair...;pos
Comentario Rodou perfeitamente no meu galaxy S3. Jogabilidade facil e simples assim como todos os controles do jogo recomendo ^-^;pos
:D Muito bom de todos o melhor;pos
Ate q é bom Da pra passar um tempo;pos
Renato, funcionamento Comprei o jogo ja alguns meses, funcionou normalmente, mas agora nao funciona mais, nao abre mais, informa que para a validação da licença, uma versão oficial e conexão de rede (wi-fi, 3g, edge, gprs...) ja conectei com todos  nada, abre no googlo play e pede para abrir ou desinstalar. O que eu poço fazer.;neg
Vicia Bem bolado;pos
Ferreira Muito legal esse jogo!;pos
E daorina;neg
Bom Bom jogo bem realistico;pos
Trava Tenho um galaxy s2 mas esse aplucativo demora muito pra abrir;neg
Bom Interessante essa forma de conseguir novos jogos;pos
Ótimo! Excelente! Vício total!;pos
Muito bom o jogo. Muito viciante, e roda perfeito no Arc S!!;pos
! Excelente jogo de futebol, não fica nada a desejar em relação ao PES e ao FIFA! E o melhor de tudo é grátis....grátis, mas...heehee, você não para de receber notificação na barra de notificações do sistema É um saco isso!;pos
Esse jogo é um coco, é uma merda;neg
top Achei 10 e recomendo :-);pos
G5-Droid 2.2 D+++++ muito legal o jg...um bom gráfico... e jogar com o sensor é show de bola...eu estava a procura de um jg assim.... Parabéns aos desenvolvedores... Podem baixar!;pos
MT legaal Gente baixem é mto legal viciante!!!!;pos
Golpe...não funciona...cuidado...perdi dinheiro... Pela segunda vez eu fui tarifado e não funcionou no Xperia play...cuidado não tem licença...;neg
Muito bom Fantastico   Gosto Muito;pos
Muito bom esse jogo,pena que são poucas fases.;pos
Mt bom grande jogo!;pos
Demora pra caramba pra entra nem pega uma posta perda de tempo;neg
Igual o face Muito bom! Viciante.;pos
Muito bom Esse jogo e muito bom e viciante...;pos
Nickoly Samsung galaxy s2  Esse jogo é só pra quem não tem nada pra fazer!!! Mas é legal!!! Eu gostei!!!;pos
É muito legal  da de 10 a0 no salve os pásaros;pos
Caah Mto bom o jogo..porem precisa de algumas atualizaçoes.;pos
Muito divertido Indico a todos.;pos
Dalyra Bom passa tempo !;pos
O melhor!!! O melhor jogo de corrida para Android que joguei!!!;pos
Excelente Pratico rápido leve;pos
Péssimo O idioma nem é o pior dos problemas e sim o touch, a menina mal vira e pula, aff, aguardo atualizações;neg
Excelente Bem legal o jogo;pos
Marcos'Marques Ótimo para passar tempo. Jogo muito qndo estou sen fazer nada no estágio :P;pos
Ridículo Depois de nos registrarmos da erro NÃO BAIXEM;neg
Muito bom, as vezes trava mas roda bem no motorola charm;pos
Uma merda Nao perca seu tempo;neg
Não permite save ! A versão gratuita não permitiria save state, até aí tudo bem. Acontece que também não é possível salvar os jogos da maneira convencional ! Quando o app é reiniciado, tudo some. (Teste com rom de Chrono Trigger em um Nexus S );neg
Legal Dar para passar uns minutos;pos
O app e nao e muito legal que graça a tela fica qbrada mais facil eu joga no chão app see, noção!;neg
Como as outras pessoas ja falaram.esse jogo e viciante.;pos
Nexus 7 Muito bom!;pos
Bom demais Minha namorada disse que um joguinho desse no transito é uma beleza kk é muito bom esse app;pos
Este aplicativo é otimo ele é muito legal;pos
O melhor app até o momento de xadrez Acabei de vencer o último nível, comecei do 1 venci até o 10. Demorei um tempão pra conseguir mas valeu a pena! Excelente app!;pos
Nao baixa no galaxy 5 Falta Espaço;neg
otimo adorei muito loco;pos
Boon di + Esse jogo e um dos melhores qe ja baixei athe hoje namoral viciante mané;pos
Ameii...yara Yara....Muito massa mesmo ! Tou viciada...e recomendo! Podem baixar, vc nao vaai se arrepender!;pos
muito bom muito bom mesmo;pos
Muito bom. !!!;pos
Muito bom! Jogo 5 estrelas!  Espero a atualizacao...;pos
Uma bosta.. Não percam tempo...;neg
Atualizou e diz que tem espaço insuficiente agora essa merda Ta loco, acabaram com o app;neg
Essa desgraça não roda.;neg
Buguento!!! Trava demais!!!!;neg
Trava no defy Após colocar login e senha o aplicativo trava e fecha. Meu telefone é um Motorola defy;neg
Samsung Galaxy Y Duos Não está abrindo o aplicativo. Dá force close durante o carregamento do mesmo.;neg
Andrius Ccaralho essa porra e uma bosta;neg
Merda Essa merda so tem o carinha q fica.correndo e pulando dos raios nao tem mais nada alem disso e alem,do mais quando a pessoa compra alaguma coisa nunca e permanente enfim nao instalem;neg
Fraco N gostei e so aquilo nao tem um objetivo...;neg
É uma bosta O jogo é muito ruim uma bosta;neg
Regular Se vc procura um jogo de verdade, nao baixe esse pq é uma bela merda! Apenas graficos legais, o resto um lixo! Vou aguardar o Pes 2013.;neg
Liiixxxooo Afff nem baixem jogo muito ruimmm;neg
Uma  bosta;neg
Orrivel...comentando so pra ganhar diamantes no outro jogo Merda esse jogo... To comebtando so pra ganhar diamantes em outro jogo;neg
Ruim Instalei duas vezes e nao funciona no meu optimus 3d. Demora muito para baixar os arquivos.;neg
Bugou Bugou fica na tela get ready gs2;neg
Trava muito No optimus black, o loadscreen sempre perde o login com o facebook sem nenhuma razão e congela. Além disso, não tem opção de parar um jogo em andamento, e os jogos não são ao vivo - o jogo fica muito estático. Tem muito pra melhorar.;neg
O ruim dele e que bola se locomove mui rapido, desinstalei!;neg
Pessimo nao funciona no tablet.nao instalem nao recomendo...horrivel!!!;neg
Solução Jááá! PESSOAL DA ROVIO KD VCS? TODOS ESPERANDANDO UMA SOLUÇÃO PELA ÚLTIMA FRACASSACA ATUALIZAÇÃO.  QUEREMOS JOGAAAAAAAR! !!!!!!!!    :-);neg
Aff isto é uma merda Não merece uma estrela;neg
Mt ruim no Spice, e parece ter bug no giro do volant não recomendo tem que melhorar a compatibilidade com os aparelhos... :x;neg
White Precisa melhorar..;neg
Socorro! Comprei o jogo e ele diz que não roda no meu galaxy Nexus. Alguém sabe porque?;neg
Muito ruim È uma bosta não funciona!;neg
lixo totalmente lixo;neg
A Nao presta por q faze jogo  assim;neg
Precisa melhorar !!! Mto ruim nem funciona as fazes.Da um jeito nisso...;neg
Merda Essa merda fica travando no galaxy s i9000b. Eu achava que todos os jogos deveriam ter especificado qual celular roda e nao roda os jogos.;neg
nao pega baixo tudo atualuzo e n pega;neg
N fas nem baixa essa merda mut grand;neg
Antes rodava Antes esse jogo rodava no meu celular mas agora nem inicia!(fica tudo preto e trava);neg
Tati Péssimo gráfico, feio para jogar!;neg
Leg do k7 No inicio estava tudo bem mas emtao essa porra travo he uma merda do caraio;neg
Essa merda não abre;neg
Grafico bom jagabilidade pessima No meu SE live with walkman nao da para fechar consome muita ram entao nao recomendo o grafico e bom mas nao vale apena baixar 127mb jogabilidade em multitouch e orivel;neg
Jogo sem graça ... precisa mas de tecnologia avançada ...;neg
E legal mais no 2 nível o meu xperia x 8 renicia parece que tem vírus deve ter e quando ele liga eu tento entrar no jogo e novamente desliga novamente;neg
Esse foi o segundo pior aplicativo q eu vi LGP500H;neg
Perda de tempo Demora mais que sei lá o quê;neg
Este jogo rada muito lento.          Nomel celula;neg
Pensei que fosse bom.;neg
Tenso. O produtor fala ke tem graficos suaves mas o jogo eh lixao e os efeitos sonoros sao horriveis;neg
Uma bosta Nao funciono no meu galaxy y, baixei u programa 3d e nada, dinhero jogado forra. Pora ROCK STAR GAMES ve se arrumao isso, ou devolvam meu dinheiro.;neg
Fffff Ta a instalar a crl demora por volta de meia hora no galaxy s nao e nenhum mini. Este jogo e uma shit pa intalar;neg
O arquivo do pacote é invalido Dando erro ao tentar instalar.;neg
Está com delay Resposta do toque, ou seja, corte da lamina esta com atraso no Galaxy SIII.;neg
Porcaria!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!;neg
Essa merda nao funciona;neg
Não funciona Não funciona mais depois que atualizei. Carrega e em certa parte fecha sozinho.;neg
nao tao bom nao eh tao bom quanto parece;neg
Nao touch n funciona no meu galaxy e pelo visto, em muitos outros também n funciona. :(;neg
Horrivel Trava demais. Não consigo entrar para jogar.;neg
Não funciona no galaxy ace Triste comprar e não poder jogar, detalhe que o pirata funciona....;neg
Nada a ver Esse jogo e podre uma merd........agente so perde tempo baixando;neg
Mto ruim!! Demora muito pra nascer e depois eh bem chatinho..;neg
Sugiro q procurem outra coisa... Optem pelo subway surfers!;neg
Nao vale a pena No comeco eh bom, mas parece q nao foi desenvolvido na mesma dedicacao, pois no final tem muito bug...;neg
nao presta em celular nenhum nqo perque tempo baixando;neg
TNC Jogo ruim da porra vc nem meche em nada;neg
Essa coisa nen entra serio naoooooooo baixen isso;neg
Merda de jogo Nem consigo baixar esse jogo lixoso.;neg
Tá ruim tem q melhorar Olha o Zenonia3 e muito bom n tem bugue roda sem frescura neunha eu queria q o 5 fosse assim tabem manda aí uma atualização aí pra melhora e conserta os erro do zenonia 5 obg só uma estrela pq e obrigado;neg
Não funcionou Para mim não funcionou - tenta abrir, congela um pouco e aborta.;neg
Ele nao e bom Tem um grafico orrivel;neg
Não fuunciona Jogo fica com uma exclamacão e não funciona.;neg
Horrível De bomberman só tem o nome... Péssima tentativa de imitar o verdadeiro bomberman.;neg
TRAVA Aff' nao roda no meu tablet :/;neg
Não baixem Não baixem vão perder o tempo..;neg
Problema... Nao roda direito no galaxy S3... trava direto... as formigas ficam transparente... mais alguem com esse problema???;neg
q merda e ruim pra caramba nao recomendo nem da pra joga;neg
O jogo não pego Ki raiva esse jogo não pegou como que eu faso pra devolve;neg
Ruim Nao funciona no g5.;neg
Péssimo N  baixem;neg
Nao é muito bom É nao é bom é ruim;neg
Não consigo utlizar Ao iniciar aparece uma mensagen dizendo que ocorreu um erro na rede,ja verifiquei a internet e utilizei outras e aperece a mesma coisa,o unico problema é que paguei R$ 14,06.;neg
Atualizacao fudeu Porra, desde que eu atualizei essa merda deu pau na porra toda...jah tah umas 12h falando que o jogo tah em manutencao e que eh pra voltar daki a 30 min.....;neg
Aqui nao aparece nada;neg
Péssimo! Uma porcaria!;neg
Isso é uma carniça.;neg
No atrix, trava no começo da segunda missão...;neg
Bug N consigo mais logar pelo facebook.;neg
Que jogo horrível!;neg
Quem fez est bosta... Uma porcaria :-@;neg
Fraco Poderia ser melhor, mal dá pra controlar carro e de repente ele para...;neg
Não gostei, vou desinstalar eu estava mega empolgada com o jogo, mas quando chegou na fase 33 ele travou e travou meu galaxy s ii.;neg
Não rodou no Milestone 2 Não rodou no meu milestone 2. Tentei entrar em contato c/ produtora via market até agora nada. Na hora de verificar a licensa dá um force closure.;neg
Lixo plagio Imitaçao so gravity guy. Grafico lixo este;neg
Pessimo!!! Pra começar nem abre.;neg
Isso e um cu nao quer baixar tablet moxpad731;neg
Não eh muito bom pk ele ta travando meu XT300;neg
Mais um bug!!!!! Nao entendo o que ocorre!!! Tenho todos os meus avioes quebrados!! Nenhum esta sendo arrumado e mesmo assim ele fala que nao tem espaco para arrumar!!!! Isso e um bug ou tenho que comprar algo para arruma-los?????;neg
Péssimo Eu odiei este jogo!;neg
Iludindo o cliente Isso que esta acontecendo e um desrespeito as pessoas que vem baixar o jogo e aparece videos do you tube se nao e jogo porque ta listado como jogo;neg
E Não é muito legal não;neg
Ñ funciona no galaxy y Aparece a tela de carregar o jogo e logo apos o jogo fecha automaticamente... Vou colocar esse jogo na justiça pq roubaram meu dinheiro...;neg
Galaxy SII No galaxy SII não tem opção de sair somente consegui pelo gerenciador de tarefas;neg
Fudeu Não é tão bom;neg
Ruim Nao consigo baixar so da erro;neg
Graficos O jogo é capado graficamente pra tegra 2 ou ta bugado aqui? Graficos do ambiente tosoco, embaçado, e não tem efeitos como os reflexos q vi nos videos...;neg
Defy 525 Funcionou aqui so que fecha do nda.;neg
Um lixo Nem percam tempo;neg
Muito ruim ele não pego no meu galaxy pockt q raiva !!;neg
Vou desinstalar Incomoda mto os anuncios .;neg
Parou de funcionar depois de um upgrade Insiste em usar a rede a cada vez que é executado e agora travou aí!;neg
Galaxy ace Precisa de muito dinheiro;neg
Não abre. Pois é :/ Comprei o jogo e nem sequer abre.;neg
Mauzito Muito básico e com péssima qualidade de gráficos;neg
Até q e legalzinho Ficou a alocando memória de outras apps. Além e não ter várias opções do original;neg
insatisfeito! COMPREI O JOGO, FUI ABRIR PEDIU PRA FAZER O DOWNLOAD. DEI INICIO E DEU ERRO, JA FIZ ISSO MUITAS VEZES. JÁ DESINSTALEI E TUDO! O QUE DEVO FAZER????????? EMAIL:  leosurf_14i@hotmail.com;neg
Não funciona Fechou sozinho ao abrir o jogo, não funcionou no g;neg
Essa merda nao entrou!!!! Lixo;neg
Bug Após reiniciar, funcionou normal, e voltou a fechar. não instalem ainda.;neg
Esse jogo ateh abre, mas na hora de jogar ele trava..;neg
ultima atualização sinceramente achei uma bosta essa ultima atualização,;neg
Depois da atualização, ficou horrivel no GS! Trava muito!;neg
Uma palavra LIXO.;neg
Muita propaganda Fica impossível jogar com tanta propaganda.;neg
Muito pesado, prefiro o fruit slice;neg
Lixooooo Além de não pegar trava meu celular todo,ou seja,uma porcaria;neg
Merda Coco so trava mano;neg
Não da! Que difícil...;neg
Não roda Não funcionou no meu Galaxy S3. Quando eu abro o jogo a tela fica preta um tempinho e volta pro menu de aplicativos, sem mensagem de erro nem nada.;neg
Não baixem essa porcaria é só mais uma forma deles ganharem dinheiro nas custas dos outros.;neg
Horrivel O touch nao funciona no samsung galacy ace!!! É uma verdadeira DROGA!, E olha que eu ja paguei tudinhoooo;neg
Só trava Nao passo de 3 bombas e o jogo ja abre uma propaganda e trava... Tem muito a melhorar.;neg
Péssimo Não roda de jeito nenhum, toda hora trava;neg
Sinceramente? Uma bosta.;neg
Grande merda. Não consegui jogar uma fase porque essa porra fica travando.;neg
Bom Pior o meu que nem abre ,ja dasistalei e instalei rovio por favor ajeitem;neg
Uma porcaria... não abre...SG551;neg
bmx boy isso não tá bom tá dando um legue da porra;neg
Não roda no galaxy Tab 7 Não roda no galaxy Tab 7 tab plus;neg
No tablet não pega fica travado em uma tela preta;neg
O jogo trava muito  não é bom tive que desenstalar;neg
Ruim Uma porcaria;neg
Não gostei, uma porcaria..;neg
